ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
78	火	火	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》		
79	夥	伙	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》		
80	伙	伙	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》		原網作「夥」字。
81	貨	货	fɔ33	fɔ33	fo3	2007年謝建猷《廣西漢語方言研究》		
82	禾	禾	∅uɔ21	wɔ21	wo4	2007年謝建猷《廣西漢語方言研究》		
83	禍	祸	∅uɔ22	wɔ22	wo6	2007年謝建猷《廣西漢語方言研究》		
84	和	和	∅uɔ21	wɔ21	wo4	2007年謝建猷《廣西漢語方言研究》	和氣。	
85	倭	倭	∅uɔ35	wɔ35	wo2	2007年謝建猷《廣西漢語方言研究》		
86	瘸	瘸	kʰuɛ21	kʷʰɛ21	kwe4	2007年謝建猷《廣西漢語方言研究》	瘸腿。	
87	靴	靴	hœ55	hœ55	hoe1	2007年謝建猷《廣西漢語方言研究》		
88	巴	巴	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》		
89	芭	芭	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》		
90	把	把	pa35	pa35	baa2	2007年謝建猷《廣西漢語方言研究》	把守。	
91	霸	霸	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》		
92	欛	把	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》	柄。	
93	垻	坝	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》	平川。	
94	壩	坝	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》		原網作「垻」字。
95	怕	怕	pʰa33	pʰa33	paa3	2007年謝建猷《廣西漢語方言研究》		
96	爬	爬	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》		
97	琶	琶	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》	琵琶。	
98	杷	杷	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》	枇杷。	
99	鈀	钯	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》	鈀子。	
100	麻	麻	ma21	ma21	maa4	2007年謝建猷《廣西漢語方言研究》		
101	蟆	蟆	ma55	ma55	maa1	2007年謝建猷《廣西漢語方言研究》	虾蟆。	
102	痲	痲	ma21	ma21	maa4	2007年謝建猷《廣西漢語方言研究》		
103	馬	马	ma23	ma24	maa5	2007年謝建猷《廣西漢語方言研究》		
104	碼	码	ma23	ma24	maa5	2007年謝建猷《廣西漢語方言研究》	碼子。	
105	罵	骂	ma22	ma22	maa6	2007年謝建猷《廣西漢語方言研究》		
106	茶	茶	tʃʰa21	tʃʰa21	caa4	2007年謝建猷《廣西漢語方言研究》		
107	渣	渣	tʃa55	tʃa55	zaa1	2007年謝建猷《廣西漢語方言研究》		
108	詐	诈	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》		
109	榨	榨	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》	榨油。	
110	叉	叉	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》		
111	杈	杈	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》	枝杈。	
112	差	差	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》	參差；差別。	
113	差	差	tʃʰai55	tʃʰai55	caai1	2007年謝建猷《廣西漢語方言研究》	出差。	
114	乍	乍	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》		
115	沙	沙	ʃa55	ʃa55	saa1	2007年謝建猷《廣西漢語方言研究》		
116	紗	纱	ʃa55	ʃa55	saa1	2007年謝建猷《廣西漢語方言研究》		
117	灑	洒	ʃa35	ʃa35	saa2	2007年謝建猷《廣西漢語方言研究》		
118	灑	洒	ɬa35	ɬa35	slaa2	2007年謝建猷《廣西漢語方言研究》		
119	家	家	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》	家、傢俱讀音亦同。	
120	加	加	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》		
121	痂	痂	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》		
122	嘉	嘉	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》		
123	傢	家	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》	家、傢俱讀音亦同。	原網作「家」字。
124	假	假	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》	放假。	
125	假	假	ka35	ka35	gaa2	2007年謝建猷《廣西漢語方言研究》	真假。	
126	賈	贾	ka35	ka35	gaa2	2007年謝建猷《廣西漢語方言研究》	姓。	
127	架	架	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》		
128	駕	驾	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》		
129	嫁	嫁	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》		
130	稼	稼	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》		標音誤爲陰平55，此地應爲陰去33。
131	價	价	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》		
132	牙	牙	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》		
133	芽	芽	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》		
134	衙	衙	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》		
135	雅	雅	ŋa23	ŋa24	ngaa5	2007年謝建猷《廣西漢語方言研究》		
136	嚇	吓	hak3	hak3	haak3	2007年謝建猷《廣西漢語方言研究》	嚇一跳；恐嚇。	
137	霞	霞	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》		
138	瑕	瑕	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》		
139	遐	遐	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》		
140	下	下	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》	下降。	
141	廈	厦	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》	廈門。	
142	夏	夏	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》	姓；春夏。	
143	暇	暇	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》		
144	鴉	鸦	∅ia55	ja55	jaa1	2007年謝建猷《廣西漢語方言研究》		
145	丫	丫	∅ia55	ja55	jaa1	2007年謝建猷《廣西漢語方言研究》	丫頭。	
146	椏	桠	ŋa55	ŋa55	ngaa1	2007年謝建猷《廣西漢語方言研究》	椏杈。	
147	啞	哑	∅a35	∅a35	aa2	2007年謝建猷《廣西漢語方言研究》		
148	亞	亚	∅a33	∅a33	aa3	2007年謝建猷《廣西漢語方言研究》		
149	姐	姐	tʃɛ35	tʃɛ35	ze2	2007年謝建猷《廣西漢語方言研究》		
150	借	借	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》		
151	且	且	tʃʰɛ35	tʃʰɛ35	ce2	2007年謝建猷《廣西漢語方言研究》		
152	笡	笡	tʃʰɛ33	tʃʰɛ33	ce3	2007年謝建猷《廣西漢語方言研究》	斜。	
153	藉	藉	tʃik2	tʃek2	zik6	2007年謝建猷《廣西漢語方言研究》		
154	藉	藉	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》	藉故。	
155	些	些	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》		
156	寫	写	ɬɛ35	ɬɛ35	sle2	2007年謝建猷《廣西漢語方言研究》		
157	瀉	泻	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》		
158	卸	卸	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》		
159	邪	邪	tʃʰɛ21	tʃʰɛ21	ce4	2007年謝建猷《廣西漢語方言研究》		
160	斜	斜	tʃʰɛ21	tʃʰɛ21	ce4	2007年謝建猷《廣西漢語方言研究》		
161	謝	谢	tʃɛ22	tʃɛ22	ze6	2007年謝建猷《廣西漢語方言研究》		
162	爹	爹	tɛ55	tɛ55	de1	2007年謝建猷《廣西漢語方言研究》		
163	遮	遮	tʃɛ55	tʃɛ55	ze1	2007年謝建猷《廣西漢語方言研究》		
164	者	者	tʃɛ35	tʃɛ35	ze2	2007年謝建猷《廣西漢語方言研究》		
165	蔗	蔗	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》		
166	車	车	tʃʰɛ55	tʃʰɛ55	ce1	2007年謝建猷《廣西漢語方言研究》		
167	車	车	ky55	ky55	gyu1	2007年謝建猷《廣西漢語方言研究》	車馬炮。	
168	蛇	蛇	ʃɛ21	ʃɛ21	se4	2007年謝建猷《廣西漢語方言研究》		
169	射	射	ʃɛ22	ʃɛ22	se6	2007年謝建猷《廣西漢語方言研究》		
170	麝	麝	ʃɛ22	ʃɛ22	se6	2007年謝建猷《廣西漢語方言研究》	麝香。	
171	賒	赊	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》		原網作「賖」字。
172	奢	奢	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》		
173	捨	舍	ʃɛ35	ʃɛ35	se2	2007年謝建猷《廣西漢語方言研究》		
174	舍	舍	ʃɛ35	ʃɛ35	se2	2007年謝建猷《廣西漢語方言研究》		
175	舍	舍	ʃɛ33	ʃɛ33	se3	2007年謝建猷《廣西漢語方言研究》		
176	赦	赦	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》		
177	佘	佘	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》	姓。	原網誤作「余」字。
178	社	社	ʃɛ23	ʃɛ24	se5	2007年謝建猷《廣西漢語方言研究》		
179	惹	惹	∅iɛ23	jɛ24	je5	2007年謝建猷《廣西漢語方言研究》		
180	耶	耶	∅iɛ21	jɛ21	je4	2007年謝建猷《廣西漢語方言研究》		
181	也	也	∅ia23	ja24	jaa5	2007年謝建猷《廣西漢語方言研究》	也是。	
182	野	野	∅iɛ23	jɛ24	je5	2007年謝建猷《廣西漢語方言研究》		
183	夜	夜	∅iɛ22	jɛ22	je6	2007年謝建猷《廣西漢語方言研究》		
184	傻	傻	ɬɔ21	ɬɔ21	slo4	2007年謝建猷《廣西漢語方言研究》		
185	瓜	瓜	kua55	kʷa55	gwaa1	2007年謝建猷《廣西漢語方言研究》		
186	蝸	蜗	∅uɔ55	wɔ55	wo1	2007年謝建猷《廣西漢語方言研究》		
187	寡	寡	kua35	kʷa35	gwaa2	2007年謝建猷《廣西漢語方言研究》		
188	剮	剐	kua35	kʷa35	gwaa2	2007年謝建猷《廣西漢語方言研究》		
189	誇	夸	kʰua55	kʷʰa55	kwaa1	2007年謝建猷《廣西漢語方言研究》		
190	跨	跨	kʰua55	kʷʰa55	kwaa1	2007年謝建猷《廣西漢語方言研究》		
191	瓦	瓦	ŋa23	ŋa24	ngaa5	2007年謝建猷《廣西漢語方言研究》		
192	花	花	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》		
193	化	化	fa33	fa33	faa3	2007年謝建猷《廣西漢語方言研究》		
194	鏵	铧	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》		
195	划	划	∅uak2	wak2	waak6	2007年謝建猷《廣西漢語方言研究》	划船。	
196	華	华	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》		同「花」字。
197	華	华	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》	中華；華山、姓華讀音亦同。	
198	樺	桦	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》	樺樹。	
199	蛙	蛙	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》		
200	窪	洼	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》		
201	補	补	pu35	pu35	bu2	2007年謝建猷《廣西漢語方言研究》		
202	譜	谱	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》		
203	布	布	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》		
204	佈	布	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》		
205	鋪	铺	pʰu55	pʰu55	pu1	2007年謝建猷《廣西漢語方言研究》	鋪設。	
206	鋪	铺	pʰu33	pʰu33	pu3	2007年謝建猷《廣西漢語方言研究》	店鋪。	
207	普	普	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》		
208	浦	浦	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》		
209	怖	怖	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》	恐怖。	
210	蒲	蒲	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》		
211	菩	菩	pʰu21	pʰu21	pu4	2007年謝建猷《廣西漢語方言研究》	菩薩。	
212	脯	脯	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》	杏脯。	
213	脯	脯	pʰu21	pʰu21	pu4	2007年謝建猷《廣西漢語方言研究》	胸脯。	原網作「䔕」字。
214	部	部	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》		
215	簿	簿	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》		
216	步	步	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》		
217	捕	捕	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》		
218	模	模	mɔ55	mɔ55	mo1	2007年謝建猷《廣西漢語方言研究》	模子、模範讀音亦同。	
219	暮	暮	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》		
220	慕	慕	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》		
221	墓	墓	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》		
222	募	募	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》		
223	都	都	tu55	tu55	du1	2007年謝建猷《廣西漢語方言研究》	都城。	
224	堵	堵	tu35	tu35	du2	2007年謝建猷《廣西漢語方言研究》		
225	賭	赌	tu35	tu35	du2	2007年謝建猷《廣西漢語方言研究》		
226	肚	肚	tʰu23	tʰu24	tu5	2007年謝建猷《廣西漢語方言研究》	腹肚；魚肚。	
227	妬	妒	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		原網作「妒」字。
228	妒	妒	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		
229	土	土	tʰu35	tʰu35	tu2	2007年謝建猷《廣西漢語方言研究》		
230	吐	吐	tʰu33	tʰu33	tu3	2007年謝建猷《廣西漢語方言研究》	嘔吐。	
231	兔	兔	tʰu33	tʰu33	tu3	2007年謝建猷《廣西漢語方言研究》		
232	途	途	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》		
233	屠	屠	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》		
234	徒	徒	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》		
235	塗	涂	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》		
236	圖	图	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》		
237	杜	杜	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		
238	度	度	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		
239	渡	渡	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		
240	鍍	镀	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》		
241	奴	奴	nu21	nu21	nu4	2007年謝建猷《廣西漢語方言研究》		
242	努	努	nu23	nu24	nu5	2007年謝建猷《廣西漢語方言研究》		
243	怒	怒	nu22	nu22	nu6	2007年謝建猷《廣西漢語方言研究》		
244	盧	卢	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》		
245	爐	炉	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》		
246	蘆	芦	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》	蘆葦。	
247	鸕	鸬	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》	鸕鶿。	
248	魯	鲁	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》		
249	櫓	橹	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》		
250	虜	虏	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》		
251	滷	卤	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》		
252	路	路	lu22	lu22	lu6	2007年謝建猷《廣西漢語方言研究》		
253	賂	赂	lu22	lu22	lu6	2007年謝建猷《廣西漢語方言研究》		
254	露	露	lu22	lu22	lu6	2007年謝建猷《廣西漢語方言研究》		
255	鷺	鹭	lu22	lu22	lu6	2007年謝建猷《廣西漢語方言研究》	鷺鷥。	
256	租	租	tʃu55	tʃu55	zu1	2007年謝建猷《廣西漢語方言研究》		
257	祖	祖	tʃu35	tʃu35	zu2	2007年謝建猷《廣西漢語方言研究》		
258	組	组	tʃu35	tʃu35	zu2	2007年謝建猷《廣西漢語方言研究》		
259	做	做	tʃu33	tʃu33	zu3	2007年謝建猷《廣西漢語方言研究》		原網作「作」字，《廣韻》作同做。
260	粗	粗	tʃʰu55	tʃʰu55	cu1	2007年謝建猷《廣西漢語方言研究》		
261	醋	醋	tʃʰu33	tʃʰu33	cu3	2007年謝建猷《廣西漢語方言研究》		
262	措	措	tʃʰɔ33	tʃʰɔ33	co3	2007年謝建猷《廣西漢語方言研究》	措置。	
263	錯	错	tʃʰɔ33	tʃʰɔ33	co3	2007年謝建猷《廣西漢語方言研究》	錯誤。	
264	蘇	苏	ɬu55	ɬu55	slu1	2007年謝建猷《廣西漢語方言研究》		
265	酥	酥	ɬu55	ɬu55	slu1	2007年謝建猷《廣西漢語方言研究》		
266	素	素	ɬu33	ɬu33	slu3	2007年謝建猷《廣西漢語方言研究》		
267	訴	诉	ɬu33	ɬu33	slu3	2007年謝建猷《廣西漢語方言研究》		
268	塑	塑	ɬɔk3	ɬɔk3	slok3	2007年謝建猷《廣西漢語方言研究》	塑像。	
269	嗉	嗉	ɬui33	ɬui33	slui3	2007年謝建猷《廣西漢語方言研究》	鳥嗉子。	
270	姑	姑	ku55	ku55	gu1	2007年謝建猷《廣西漢語方言研究》		
271	孤	孤	ku55	ku55	gu1	2007年謝建猷《廣西漢語方言研究》		
272	箍	箍	kʰu55	kʰu55	ku1	2007年謝建猷《廣西漢語方言研究》		
273	古	古	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》		
274	估	估	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》	估計。	
275	䀇	䀇	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》	䀇子。	
276	牯	牯	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》		
277	股	股	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》		
278	鼓	鼓	ku35	ku35	gu2	2007年謝建猷《廣西漢語方言研究》		
279	故	故	ku33	ku33	gu3	2007年謝建猷《廣西漢語方言研究》		
280	固	固	ku33	ku33	gu3	2007年謝建猷《廣西漢語方言研究》		
281	雇	雇	ku33	ku33	gu3	2007年謝建猷《廣西漢語方言研究》		
282	顧	顾	ku33	ku33	gu3	2007年謝建猷《廣西漢語方言研究》		
283	枯	枯	fu55	fu55	fu1	2007年謝建猷《廣西漢語方言研究》		
284	苦	苦	fu35	fu35	fu2	2007年謝建猷《廣西漢語方言研究》		
285	庫	库	fu33	fu33	fu3	2007年謝建猷《廣西漢語方言研究》		
286	褲	裤	fu33	fu33	fu3	2007年謝建猷《廣西漢語方言研究》		原網作「袴」字。
287	吳	吴	∅ŋ̍21	ŋ̍21	ng4	2007年謝建猷《廣西漢語方言研究》		
288	蜈	蜈	∅ŋ̍21	ŋ̍21	ng4	2007年謝建猷《廣西漢語方言研究》	蜈蚣。	
289	吾	吾	∅ŋ̍21	ŋ̍21	ng4	2007年謝建猷《廣西漢語方言研究》		
