ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
22	㱻	㱻	la55	la55	laa3	1998年陳謨志總纂《南寧市誌·文化卷》P662	發～：發瘟	原文有音無字。此處根據林亦《關於平話等的壯語介詞》補充
23	渣	渣	ȵa55	ȵa55	njaa3	1998年陳謨志總纂《南寧市誌·文化卷》P662	渣滓	原文有音無字
24	囗(saa3)	囗(saa3)	ʃa55	ʃa55	saa3	1998年陳謨志總纂《南寧市誌·文化卷》P662	抽打	原文有音無字
25	𧧝	𧧝	ŋa22	ŋa22	ngaa6	1998年陳謨志總纂《南寧市誌·文化卷》P662	～𧨊[tʃa22]：囉嗦，糾纏	原文有音無字
26	𧨊	𧨊	tʃa22	tʃa22	zaa6	1998年陳謨志總纂《南寧市誌·文化卷》P662	𧧝[ŋa22]～：囉嗦，糾纏	原文有音無字
27	簸	簸	po21	po21	bo4	1998年陳謨志總纂《南寧市誌·文化卷》P662	～梭[ɬɔ21]邏[lɔ21]：樹冠覆蓋面大，遮陽好	原文有音無字
28	梭	梭	ɬo21	ɬo21	slo4	1998年陳謨志總纂《南寧市誌·文化卷》P662	簸[po21]～邏[lo21]：樹冠覆蓋面大，遮陽好	原文有音無字
29	邏	逻	lo21	lo21	lo4	1998年陳謨志總纂《南寧市誌·文化卷》P662	簸[pɔ21]梭[ɬɔ21]～：樹冠覆蓋面大，遮陽好	原文有音無字
30	閜	閜	ko21	ko21	go4	1998年陳謨志總纂《南寧市誌·文化卷》P662	～寥[lau55]翹[kʰau55]：彎曲	原文有音無字
31	簸	簸	po33	po33	bo2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～三[ɬam53]萬[man22]：一種遊戲。用一文銅錢向空中拋，猜哪一面向上賭輸贏	原文有音無字
32	呵	呵	ho24	ho24	ho5	1998年陳謨志總纂《南寧市誌·文化卷》P662	吆喝牛的用語	原文有音無字
33	囗(lo3)	囗(lo3)	lo55	lo55	lo3	1998年陳謨志總纂《南寧市誌·文化卷》P662	倒。～垃[lap24]圾[ɬap3]：倒垃圾	原文有音無字
34	𤆏	𤆏	ʔo55	∅o55	o3	1998年陳謨志總纂《南寧市誌·文化卷》P662	蒐集成堆來燒，如：～草(燒草)	原文有音無字
35	巴	巴	pe53	pe53	be1	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～坐[tʃu24]：排排坐，挨着坐	原文有音無字
36	披	披	pʰe53	pʰe53	pe1	1998年陳謨志總纂《南寧市誌·文化卷》P662	竹～：建築用踏板，係將竹片用鐵絲連綴在一起製成	原文有音無字
37	𧋦	𧋦	me53	me53	me1	1998年陳謨志總纂《南寧市誌·文化卷》P662	～朾[tʃiɐŋ21]：蜻蜓	原文有音無字。誤標音[mɐ53]
38	𪐀	𪐀	ne53	ne53	ne1	1998年陳謨志總纂《南寧市誌·文化卷》P662	粘貼	原文有音無字
39	椏	桠	ŋe53	ŋe53	nge1	1998年陳謨志總纂《南寧市誌·文化卷》P662	～柴：杈枝	原文有音無字
40	枒	枒	ŋe53	ŋe53	nge1	1998年陳謨志總纂《南寧市誌·文化卷》P662	～柴：杈枝	原文有音無字
41	呢	呢	ne21	ne21	ne4	1998年陳謨志總纂《南寧市誌·文化卷》P662	語氣詞，叫人注意時用	原文有音無字
42	嘻	嘻	he21	he21	he4	1998年陳謨志總纂《南寧市誌·文化卷》P662	笑～～：笑盈盈、笑嘻嘻	原文有音無字
43	斜	斜	tʃʰe21	tʃʰe21	ce4	1998年陳謨志總纂《南寧市誌·文化卷》P662	斜	原文有音無字
44	薄	薄	po22	po22	bo6	1998年陳謨志總纂《南寧市誌·文化卷》P662	薄荷	原文有音無字
45	荷	荷	ho21	ho21	ho4	1998年陳謨志總纂《南寧市誌·文化卷》P662	薄荷	原文有音無字
46	乜	乜	me33	me33	me2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～笡[tʃʰɛ33]笡[tʃʰɛ33]：歪斜	原文有音無字
47	歪	歪	me33	me33	me2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～笡[tʃʰɛ33]笡[tʃʰɛ33]：歪斜	原文有音無字
48	嗲	嗲	te33	te33	de2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～咧[lɛ33]咧[lɛ33]：撒嬌的聲音或態度	原文有音無字
49	咧	咧	le33	le33	le2	1998年陳謨志總纂《南寧市誌·文化卷》P662	嗲[tɛ33]嗲[tɛ33]～～：撒嬌的聲音或態度	原文有音無字
50	蠮	蠮	ȵe33	ȵe33	nje2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～：細腰蜂	原文有音無字
51	𠜴	𠜴	kʷe33	kʷe33	gwe2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～草：割草	原文有音無字
52	𧊅	𧊅	kʷʰe33	kʷʰe33	kwe2	1998年陳謨志總纂《南寧市誌·文化卷》P662	～子：(剛從蝌蚪變成的)小青蛙	原文有音無字
53	噦	哕	we33	we33	we2	1998年陳謨志總纂《南寧市誌·文化卷》P662	嘔，如：～得世(嘔吐得厲害)	原文有音無字
54	呢	呢	ne24	ne24	ne5	1998年陳謨志總纂《南寧市誌·文化卷》P662	語氣詞，引人注意用	原文有音無字
55	孭	孭	me55	me55	me3	1998年陳謨志總纂《南寧市誌·文化卷》P662	背，帶。如：～書包(背書包)；～錢(帶錢)	原文有音無字
56	刏	刏	ke55	ke55	ge3	1998年陳謨志總纂《南寧市誌·文化卷》P662	割	原文有音無字
57	刉	刉	ke55	ke55	ge3	1998年陳謨志總纂《南寧市誌·文化卷》P662	割	原文有音無字
58	㹃	㹃	kʰe55	kʰe55	ke3	1998年陳謨志總纂《南寧市誌·文化卷》P662	撥開東西找	原文有音無字
59	被	被	pi24	pi24	bi5	1998年陳謨志總纂《南寧市誌·文化卷》P662	棉被	
60	徛	徛	ki24	ki24	gi5	1998年陳謨志總纂《南寧市誌·文化卷》P662	站	原文有音無字
61	胾	胾	ȵe55	ȵe55	nje3	1998年陳謨志總纂《南寧市誌·文化卷》P662	～～：(兒語)瘦豬肉	原文有音無字
62	眯	眯	mi55	mi55	mi3	1998年陳謨志總纂《南寧市誌·文化卷》P662	笑～～：笑眯眯	原文有音無字
63	瞇	瞇	mi55	mi55	mi3	1998年陳謨志總纂《南寧市誌·文化卷》P662	笑～～：笑瞇瞇	原文有音無字
64	啲	啲	ti55	ti55	di3	1998年陳謨志總纂《南寧市誌·文化卷》P662	一點兒	原文有音無字
65	契	契	kʰi55	kʰi55	ki3	1998年陳謨志總纂《南寧市誌·文化卷》P662	契；～仔：過繼兒子	原文有音無字
66	兒	儿	ȵi55	ȵi55	nji3	1998年陳謨志總纂《南寧市誌·文化卷》P662	鬼～：鬼子，鬼仔、小孩	原文有音無字
67	捼	捼	nu53	nu53	nu1	1998年陳謨志總纂《南寧市誌·文化卷》P663	挼，搓。如：～衫(搓衣服)	原文有音無字
68	挼	挼	nu53	nu53	nu1	1998年陳謨志總纂《南寧市誌·文化卷》P663	挼，搓。如：～衫(搓衣服)	原文有音無字
69	秿	秿	pu24	pu24	bu5	1998年陳謨志總纂《南寧市誌·文化卷》P663	蚊蠅麇集	原文有音無字
70	瓠	瓠	ku22	ku22	gu6	1998年陳謨志總纂《南寧市誌·文化卷》P663	瓠子瓜	原文有音無字
71	䐎	䐎	ty53	ty53	dyu1	1998年陳謨志總纂《南寧市誌·文化卷》P663	蚊子～：被蚊子叮後腫起的小包	原文有音無字
72	瘀	瘀	jy33	jy33	jyu2	1998年陳謨志總纂《南寧市誌·文化卷》P663	蔫	原文有音無字
73	嚊	嚊	py24	py24	byu5	1998年陳謨志總纂《南寧市誌·文化卷》P663	咇咇～～：嘮叨	原文有音無字
74	彌	弥	my55	my55	myu3	1998年陳謨志總纂《南寧市誌·文化卷》P663	煩悶	原文有音無字
75	噘	噘	ty55	ty55	dyu3	1998年陳謨志總纂《南寧市誌·文化卷》P663	(蜂)蜇	原文有音無字
76	暑	暑	ʃy55	ʃy55	syu3	1998年陳謨志總纂《南寧市誌·文化卷》P663	處[tʃʰy55]～	
77	挑	挑	tʰiu33	tʰiu33	tiu2	1998年陳謨志總纂《南寧市誌·文化卷》P664		
78	溜	溜	liu53	liu53	liu1	1998年陳謨志總纂《南寧市誌·文化卷》P664		
79	構	构	kʰɐu55	kʰɐu55	kau3	1998年陳謨志總纂《南寧市誌·文化卷》P664		
80	銳	锐	ȵui24	ȵui24	njui5	1998年陳謨志總纂《南寧市誌·文化卷》P664		
81	銳	锐	jui24	jui24	jui5	1998年陳謨志總纂《南寧市誌·文化卷》P664		
82	柴	柴	ʃai21	ʃai21	saai4	1998年陳謨志總纂《南寧市誌·文化卷》P663		
83	快	快	kʷʰai55	kʷʰai55	kwaai3	1998年陳謨志總纂《南寧市誌·文化卷》P663		
84	喂	喂	∅ui55	wui55	wui3	1998年陳謨志總纂《南寧市誌·文化卷》P664		
85	襖	袄	∅au55	∅au55	aau3	1998年陳謨志總纂《南寧市誌·文化卷》P664		
86	襖	袄	∅au33	∅au33	aau2	1998年陳謨志總纂《南寧市誌·文化卷》P664	〔又音〕	
87	拐	拐	kʷai33	kʷai33	gwaai2	1998年陳謨志總纂《南寧市誌·文化卷》P663	拐帶	
88	拐	拐	kʷʰai33	kʷʰai33	kwaai2	1998年陳謨志總纂《南寧市誌·文化卷》P663	拐棍	
89	舵	舵	tai24	tai24	daai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	舵	原文有音無字
90	攋	攋	lai24	lai24	laai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	～屎：大便失禁	原文有音無字
91	甩	甩	ʃai24	ʃai24	saai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	蹣跚。走路歪歪倒倒不穩	原文有音無字
92	擓	㧟	kʷai24	kʷai24	gwaai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	舀	原文有音無字
93	賴	赖	lai55	lai55	laai3	1998年陳謨志總纂《南寧市誌·文化卷》P663	～臭：耍賴	原文有音無字
94	磑	磑	ŋɐi53	ŋɐi53	ngai1	1998年陳謨志總纂《南寧市誌·文化卷》P663	乞求。動詞，可帶賓語。～～篩[ʃɐi53]篩[ʃɐi53]：低三下四地乞求	原文有音無字
95	哎	哎	ʔɐi53	∅ɐi53	ai1	1998年陳謨志總纂《南寧市誌·文化卷》P663	語氣詞。多用於有阻止語義的句子前	原文有音無字
96	齊	齐	ɬɐi21	ɬɐi21	slai4	1998年陳謨志總纂《南寧市誌·文化卷》P663	眼[ȵan24]眯[mɐi55]～～：眼睏，眼皮眯成縫	原文有音無字
97	𠯋	𠯋	jɐi21	jɐi21	jai4	1998年陳謨志總纂《南寧市誌·文化卷》P663	壞(可用於人、物、地)	原文有音無字
98	蔽	蔽	pɐi24	pɐi24	bai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	遮、擋	原文有音無字
99	徛	徛	kɐi24	kɐi24	gai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	挨，靠	原文有音無字
100	媞	媞	ʃɐi24	ʃɐi24	sai5	1998年陳謨志總纂《南寧市誌·文化卷》P663	～草：莎草	原文有音無字
101	咪	咪	mɐi55	mɐi55	mai3	1998年陳謨志總纂《南寧市誌·文化卷》P664	～過來：別過來	原文有音無字
102	米	米	mɐi55	mɐi55	mai3	1998年陳謨志總纂《南寧市誌·文化卷》P664	米(100cm)，米尺	原文有音無字
103	䚕	䚕	lɐi55	lɐi55	lai3	1998年陳謨志總纂《南寧市誌·文化卷》P664	找。～嘢[ȵe24]：找東西	原文有音無字
104	許	许	hɐi55	hɐi55	hai3	1998年陳謨志總纂《南寧市誌·文化卷》P664	給	原文有音無字。本字「與」，參見2007年覃遠雄《平話、粵語和壯語「給」義的詞》
105	忌	忌	kɐi22	kɐi22	gai6	1998年陳謨志總纂《南寧市誌·文化卷》P664	怕	原文有音無字
106	推	推	nui53	nui53	nui1	1998年陳謨志總纂《南寧市誌·文化卷》P664	推搡	原文有音無字
107	頹	颓	tui21	tui21	dui4	1998年陳謨志總纂《南寧市誌·文化卷》P664	蠢鈍，不靈活	原文有音無字
108	䅦	䅦	mau53	mau53	maau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	瓜等內部鬆散不結實。如：～冬瓜	原文有音無字
109	抓	抓	ȵau53	ȵau53	njaau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	搔、撓	原文有音無字
110	捎	捎	ɬau21	ɬau21	slaau4	1998年陳謨志總纂《南寧市誌·文化卷》P664	抽打，搡	原文有音無字
111	攪	搅	kau21	kau21	gaau4	1998年陳謨志總纂《南寧市誌·文化卷》P664	攪拌	原文有音無字
112	姣	姣	hau21	hau21	haau4	1998年陳謨志總纂《南寧市誌·文化卷》P664	(女性)輕浮，不正經	原文有音無字
113	媼	媪	wau33	wau33	waau2	1998年陳謨志總纂《南寧市誌·文化卷》P664	母親。當面母親也叫「阿[a55]～」	原文有音無字
114	媪	媪	wau33	wau33	waau2	1998年陳謨志總纂《南寧市誌·文化卷》P664	母親。當面母親也叫「阿[a55]～」	原文有音無字
115	泡	泡	pʰau24	pʰau24	paau5	1998年陳謨志總纂《南寧市誌·文化卷》P664	泡。如：梘～(肥皁泡)	原文有音無字
116	造	造	tʃau24	tʃau24	zaau5	1998年陳謨志總纂《南寧市誌·文化卷》P664	～火[hu33]	原文有音無字
117	嫪	嫪	lau55	lau55	laau3	1998年陳謨志總纂《南寧市誌·文化卷》P664	姣[hau21]姣[hau21]～～：不正經	原文有音無字
118	糙	糙	ȵau55	ȵau55	njaau3	1998年陳謨志總纂《南寧市誌·文化卷》P664	韌，嚼不爛	原文有音無字
119	效	效	jau55	jau55	jaau3	1998年陳謨志總纂《南寧市誌·文化卷》P664	效果，讀[jau55 ko33]	原文有音無字
120	澇	涝	lau22	lau22	laau6	1998年陳謨志總纂《南寧市誌·文化卷》P664	溣[lɐn22]溣[lɐn22]～～：田水滿溢	原文有音無字
121	踎	踎	mɐu53	mɐu53	mau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	蹲	原文有音無字
122	嬲	嬲	nɐu53	nɐu53	nau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	氣惱	原文有音無字
123	摟	搂	lɐu53	lɐu53	lau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	勸說，說服	原文有音無字
124	摳	抠	kʰɐu53	kʰɐu53	kau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	端起來	原文有音無字
125	勾	勾	ŋɐu53	ŋɐu53	ngau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	鉤(動詞)	原文有音無字
126	鈎	钩	ŋɐu53	ŋɐu53	ngau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	鉤(動詞)	原文有音無字
127	鉤	钩	ŋɐu53	ŋɐu53	ngau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	鉤(動詞)	原文有音無字
128	睺	睺	hɐu53	hɐu53	hau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	等候，俟機	原文有音無字
129	候	候	hɐu53	hɐu53	hau1	1998年陳謨志總纂《南寧市誌·文化卷》P664	等候，俟機	原文有音無字
130	㪗	㪗	tʰɐu33	tʰɐu33	tau2	1998年陳謨志總纂《南寧市誌·文化卷》P665	透氣，歇氣，喘氣	原文有音無字
131	敨	敨	tʰɐu33	tʰɐu33	tau2	1998年陳謨志總纂《南寧市誌·文化卷》P665	透氣，歇氣，喘氣	原文有音無字
132	葤	荮	tʃɐu24	tʃɐu24	zau5	1998年陳謨志總纂《南寧市誌·文化卷》P665	一小串，如：一～龍眼	原文有音無字
133	騮	骝	lɐu55	lɐu55	lau3	1998年陳謨志總纂《南寧市誌·文化卷》P665	馬[ma24]～：猴子	原文有音無字
134	䍍	䍍	hɐu55	hɐu55	hau3	1998年陳謨志總纂《南寧市誌·文化卷》P665	～殼[hak2]蛇[ʃe21]，眼鏡蛇	原文有音無字
135	皺	皱	ȵɐu55	ȵɐu55	njau3	1998年陳謨志總纂《南寧市誌·文化卷》P665	皺	原文有音無字
136	培	培	pɐu22	pɐu22	bau6	1998年陳謨志總纂《南寧市誌·文化卷》P665	塿[lɐu22]塿[lɐu22]～～：不整潔，不修邊幅，臃腫肥大	原文有音無字
137	吽	吽	ŋɐu22	ŋɐu22	ngau6	1998年陳謨志總纂《南寧市誌·文化卷》P665	～哣[tɐu22]：迷糊，不清醒。也可以讀作～～哣[tɐu22]哣[tɐu22]	原文有音無字
138	哣	哣	tɐu22	tɐu22	dau6	1998年陳謨志總纂《南寧市誌·文化卷》P665	吽[ŋɐu22]～：迷糊，不清醒。也可以讀作吽[ŋɐu22]吽[ŋɐu22]～～	原文有音無字。誤標音[tu22]
139	粈	粈	niu53	niu53	niu1	1998年陳謨志總纂《南寧市誌·文化卷》P665	黏	原文有音無字
140	錨	锚	nau21	nau21	naau4	1998年陳謨志總纂《南寧市誌·文化卷》P664	錨	原文有音無字
141	囂	嚣	hiu53	hiu53	hiu1	1998年陳謨志總纂《南寧市誌·文化卷》P665	囂張	原文有音無字
142	泵	泵	pɐm53	pɐm53	bam1	1998年陳謨志總纂《南寧市誌·文化卷》P665		
143	品	品	pʰɐm33	pʰɐm33	pam2	1998年陳謨志總纂《南寧市誌·文化卷》P665		原文誤作[pʰam33]
144	犯	犯	fam22	fam22	faam6	1998年陳謨志總纂《南寧市誌·文化卷》P665	犯人	
145	犯	犯	fam24	fam24	faam5	1998年陳謨志總纂《南寧市誌·文化卷》P665	中邪	
146	擔	担	tam53	tam53	daam1	1998年陳謨志總纂《南寧市誌·文化卷》P665	動詞	
147	擔	担	tam55	tam55	daam3	1998年陳謨志總纂《南寧市誌·文化卷》P665	名詞，如：擔子	
148	腩	腩	nam24	nam24	naam5	1998年陳謨志總纂《南寧市誌·文化卷》P665		
149	凜	凛	lɐm24	lɐm24	lam5	1998年陳謨志總纂《南寧市誌·文化卷》P665		
150	夾	夹	kap2	kap2	gaap6	1998年陳謨志總纂《南寧市誌·文化卷》P665		
151	饞	馋	ʃam21	ʃam21	saam4	1998年陳謨志總纂《南寧市誌·文化卷》P665		
152	檐	檐	jɐm21	jɐm21	jam4	1998年陳謨志總纂《南寧市誌·文化卷》P665		
153	簷	檐	jɐm21	jɐm21	jam4	1998年陳謨志總纂《南寧市誌·文化卷》P665		
154	演	演	jim33	jim33	jim2	1998年陳謨志總纂《南寧市誌·文化卷》P667		
155	鵪	鹌	∅am53	∅am53	aam1	1998年陳謨志總纂《南寧市誌·文化卷》P665		
156	湛	湛	tʃam55	tʃam55	zaam3	1998年陳謨志總纂《南寧市誌·文化卷》P665		
157	喃	喃	nam53	nam53	naam1	1998年陳謨志總纂《南寧市誌·文化卷》P665	唸叨，咀咒	原文有音無字
158	劖	劖	tʃam21	tʃam21	zaam4	1998年陳謨志總纂《南寧市誌·文化卷》P665	刺，扎	原文有音無字
159	攙	搀	tʃam21	tʃam21	zaam4	1998年陳謨志總纂《南寧市誌·文化卷》P665	刺，扎	原文有音無字
160	鑱	镵	tʃam21	tʃam21	zaam4	1998年陳謨志總纂《南寧市誌·文化卷》P665	刺，扎	原文有音無字
161	凹	凹	mam33	mam33	maam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	老人牙掉後口腔四周肌肉內陷。如：口～，老得口都～了	原文有音無字
162	欖	榄	nam33	nam33	naam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	欖。黑欖叫「烏欖」	原文有音無字
163	鏨	錾	tʃam24	tʃam24	zaam5	1998年陳謨志總纂《南寧市誌·文化卷》P666	～子：一種除草工具(五六寸長)	原文有音無字
164	啱	啱	ŋam55	ŋam55	ngaam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	剛剛，剛巧	原文有音無字
165	墈	墈	ham55	ham55	haam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	邊緣。如：塘～，江～	原文有音無字
166	磡	磡	ham55	ham55	haam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	邊緣。如：塘～，江～	原文有音無字
167	滲	渗	ȵam55	ȵam55	njaam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	滲透	原文有音無字
168	埿	埿	pam22	pam22	baam6	1998年陳謨志總纂《南寧市誌·文化卷》P666	湴，爛湴田，爛泥深的田	原文有音無字
169	湴	湴	pam22	pam22	baam6	1998年陳謨志總纂《南寧市誌·文化卷》P666	湴，爛湴田，爛泥深的田	原文有音無字
170	㜝	㜝	ȵam22	ȵam22	njaam6	1998年陳謨志總纂《南寧市誌·文化卷》P666	妒忌	原文有音無字
171	卟	卟	pap5	pap5	baap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	糊(泥)	原文有音無字
172	凹	凹	map5	map5	maap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	凹陷	原文有音無字
173	嗒	嗒	tap5	tap5	daap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	響～～，吃飯時嘴裏答答作響	原文有音無字
174	㘝	㘝	nap5	nap5	naap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	夾(～菜，～煤)。有一種尖嘴魚叫「～嘴[tʃui55]魚[ȵy21]」	原文有音無字
175	哈	哈	ŋap5	ŋap5	ngaap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	開口～～，開口發呆，看傻了	原文有音無字
176	悒	悒	ȵap5	ȵap5	njaap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	～心，心煩，不順心	原文有音無字
177	𥀈	𥀈	ȵap5	ȵap5	njaap3	1998年陳謨志總纂《南寧市誌·文化卷》P666	癢	原文有音無字
178	垃	垃	lap24	lap24	laap5	1998年陳謨志總纂《南寧市誌·文化卷》P666	～圾	原文有音無字
179	圾	圾	ɬap3	ɬap3	slaap2	1998年陳謨志總纂《南寧市誌·文化卷》P666	垃～	原文有音無字
180	𥈊	𥈊	ɬap3	ɬap3	slaap2	1998年陳謨志總纂《南寧市誌·文化卷》P666	搭[tap3]～：不理睬	原文有音無字
181	擸	擸	lap3	lap3	laap2	1998年陳謨志總纂《南寧市誌·文化卷》P666	蒐集；順手牽羊，隨便拿人家的東西	原文有音無字
182	拉	拉	lap3	lap3	laap2	1998年陳謨志總纂《南寧市誌·文化卷》P666	蒐集；順手牽羊，隨便拿人家的東西	原文有音無字
183	霎	霎	ʃap3	ʃap3	saap2	1998年陳謨志總纂《南寧市誌·文化卷》P666	～氣：惹人生氣	原文有音無字
184	煠	煠	ʃap2	ʃap2	saap6	1998年陳謨志總纂《南寧市誌·文化卷》P666	用水煮	原文有音無字
185	耽	耽	tɐm53	tɐm53	dam1	1998年陳謨志總纂《南寧市誌·文化卷》P666	～頹[tui21]：遲鈍，傻	原文有音無字
186	𦛚	𦛚	nɐm53	nɐm53	nam1	1998年陳謨志總纂《南寧市誌·文化卷》P666	眼瞼浮腫	原文有音無字
187	弇	弇	fɐm21	fɐm21	fam4	1998年陳謨志總纂《南寧市誌·文化卷》P666	伏在地上	原文有音無字
188	坍	坍	tɐm21	tɐm21	dam4	1998年陳謨志總纂《南寧市誌·文化卷》P666	砸，壓住(紙)	原文有音無字
189	腍	腍	nɐm21	nɐm21	nam4	1998年陳謨志總纂《南寧市誌·文化卷》P666	煮到鬆軟的程度	原文有音無字
190	尋	寻	ɬɐm21	ɬɐm21	slam4	1998年陳謨志總纂《南寧市誌·文化卷》P666	呆，傻。又：～～囗[ɬon24]囗[ɬon24]，寒酸。穿戴不整齊	原文有音無字。覃遠雄等《南寧平話詞典》P245作「旬囗[ɬon23]」，「旬」爲同音替代字
191	吟	吟	ŋɐm21	ŋɐm21	ngam4	1998年陳謨志總纂《南寧市誌·文化卷》P666	～～沉[tʃɐm21]沉[tʃɐm21]：嘮叨，抱怨	原文有音無字
192	囗(ham4)	囗(ham4)	hɐm21	hɐm21	ham4	1998年陳謨志總纂《南寧市誌·文化卷》P666	時態助詞，相當於「了」	原文有音無字
193	抌	抌	tɐm33	tɐm33	dam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	搶	原文有音無字
194	糝	糁	ɬɐm33	ɬɐm33	slam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	撒	原文有音無字
195	𨅏	𨅏	lɐm33	lɐm33	lam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	～水：趟水，涉水	原文有音無字
196	冚	冚	kɐm33	kɐm33	gam2	1998年陳謨志總纂《南寧市誌·文化卷》P666	蓋。如：～被	原文有音無字
197	揞	揞	ʔɐm33	∅ɐm33	am2	1998年陳謨志總纂《南寧市誌·文化卷》P666	捂住	原文有音無字
198	諗	谂	nɐm24	nɐm24	nam5	1998年陳謨志總纂《南寧市誌·文化卷》P666	想	原文有音無字
199	恁	恁	nɐm24	nɐm24	nam5	1998年陳謨志總纂《南寧市誌·文化卷》P666	想	原文有音無字
200	㔆	㔆	tʃɐm24	tʃɐm24	zam5	1998年陳謨志總纂《南寧市誌·文化卷》P666	(用指甲)戳、摳	原文有音無字
201	泵	泵	pɐm55	pɐm55	bam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	～水筒：竹製唧筒	原文有音無字
202	𩛎	𩛎	mɐm55	mɐm55	mam3	1998年陳謨志總纂《南寧市誌·文化卷》P666	～～：飯(兒語)	原文有音無字
