ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
44	破	破	pʰɔ33	pʰɔ33	po3	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	東西破了，破魚肚，破壞。	
45	婆	婆	pʰɔ21	pʰɔ21	po4	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	外婆，老太婆。	
46	薄	薄	pɔ22	pɔ22	bo6	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	薄菏（有兩種，做菜用，藥用）。	
47	魔	魔	mɔ55	mɔ55	mo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	魔鬼，魔術。	
48	磨	磨	mɔ21	mɔ21	mo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	磨刀，磨墨。	
49	摩	摩	mɔ55	mɔ55	mo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	摩擦，按摩。	
50	饃	馍	mɔ21	mɔ21	mo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P619		
51	磨	磨	mɔ22	mɔ22	mo6	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	石磨。	
52	朵	朵	tɔ35	tɔ35	do2	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	一朵花。	
53	躲	躲	tɔ35	tɔ35	do2	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	躲起來，躲避。	
54	剁	剁	tœk3	tœk3	doek3	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	用刀向下砍。	
55	妥	妥	tʰɔ35	tʰɔ35	to2	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	妥當，妥協。	
56	橢	椭	tʰɔ35	tʰɔ35	to2	1998年楊煥典主編《廣西通誌·漢語方言誌》P619	橢圓。	
57	唾	唾	tʰɔ33	tʰɔ33	to3	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	唾液，唾沫。	原文誤作[tʰɔ22]。
58	惰	惰	tɔ22	tɔ22	do6	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	懶惰，惰性。	
59	垛	垛	tɔ33	tɔ33	do3	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	柴垛。	
60	糯	糯	nɔ22	nɔ22	no6	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	糯米。	
61	騾	骡	lɔ21	lɔ21	lo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	馬與驢雜交的一種動物。	
62	螺	螺	lɔ21	lɔ21	lo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	螺螄。	
63	腡	脶	lɔ21	lɔ21	lo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	手指紋，圓的。	
64	囉	啰	lɔ55	lɔ55	lo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	囉唆。	
65	裸	裸	lɔ35	lɔ35	lo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	裸體。	
66	瘰	瘰	lɔ35	lɔ35	lo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	生瘰（瘡癤），多生在脖子上。	
67	摞	摞	lɔ33	lɔ33	lo3	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	摞起來，把東西整齊地重疊往上放。	
68	銼	锉	tsʰɔ33	tʃʰɔ33	co3	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	銼刀，木銼。	
69	莝	莝	tsʰɔ33	tʃʰɔ33	co3	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	莝草。	
70	矬	矬	tsʰɔ21	tʃʰɔ21	co4	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	矮，矮矬矬。	
71	坐	坐	tsʰɔ24	tʃʰɔ24	co5	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	坐下來，請坐。	
72	座	座	tsɔ22	tʃɔ22	zo6	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	座位，上座。	
73	蓑	蓑	ɬɔ55	ɬɔ55	slo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	蓑衣。	
74	梭	梭	ɬɔ55	ɬɔ55	slo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	織布梭。	
75	梭	梭	sɔ55	ʃɔ55	so1	1998年楊煥典主編《廣西通誌·漢語方言誌》P620	織布梭。	
76	唆	唆	ɬɔ55	ɬɔ55	slo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	囉唆，唆使。	
77	莎	莎	ɬɔ55	ɬɔ55	slo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	莎草。	
78	鎖	锁	ɬɔ35	ɬɔ35	slo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	一把鎖，鎖匙。	
79	瑣	琐	ɬɔ35	ɬɔ35	slo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	瑣碎，煩瑣。	
80	鍋	锅	kɔ55	kɔ55	go1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	砂鍋，鍋鏟。	
81	戈	戈	kɔ55	kɔ55	go1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	大動干戈。	
82	果	果	kɔ35	kɔ35	go2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	水果，果凍。	
83	裹	裹	kɔ35	kɔ35	go2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	包裹，裹東西（如棕子）。	
84	餜	馃	kɔ35	kɔ35	go2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	清明餜，米餜，巧果。	
85	過	过	kɔ33	kɔ33	go3	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	過去（走過去，從前）。	
86	科	科	fɔ55	fɔ55	fo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	文科，科學。	
87	窠	窠	fɔ55	fɔ55	fo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	鳥巢，雞窩。	
88	棵	棵	pʰɔ55	pʰɔ55	po1	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	一棵。	
89	顆	颗	kʰɔ35	kʰɔ35	ko2	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	一顆珍珠，顆粒。	
90	課	课	kʰɔ33	kʰɔ33	ko3	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	上課，課文。	
91	訛	讹	ŋɔ21	ŋɔ21	ngo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	訛詐，訛傳，以訛傳訛。	
92	臥	卧	ŋɔ22	ŋɔ22	ngo6	1998年楊煥典主編《廣西通誌·漢語方言誌》P621	臥倒，臥鋪，臥薪嚐膽。	
93	火	火	fɔ35	fɔ35	fo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	着火，火車，火神廟。	
94	夥	伙	fɔ35	fɔ35	fo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	夥計（店裏打雜工的），合夥。	
95	伙	伙	fɔ35	fɔ35	fo2	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	伙食。	
96	貨	货	fɔ33	fɔ33	fo3	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	到貨，貨車，百貨商店。	
97	禾	禾	wɔ21	wɔ21	wo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	水稻。	
98	禍	祸	wɔ22	wɔ22	wo6	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	闖禍，禍害。	
99	和	和	wɔ21	wɔ21	wo4	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	和氣；和麪。	
100	倭	倭	wɔ55	wɔ55	wo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	倭寇。	
101	踒	踒	wɔ55	wɔ55	wo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	踒腳。	
102	窩	窝	wɔ55	wɔ55	wo1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	窩藏，窩囊，窩火。	
103	涴	涴	wɔ33	wɔ33	wo3	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	弄髒，腳陷入泥裏。	
104	瘸	瘸	kʰwɛ21	kʷʰɛ21	kwe4	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	瘸手，瘸腿。	
105	靴	靴	hœ55	hœ55	hoe1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	靴子，皮靴。	
106	巴	巴	pa55	pa55	baa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	巴掌，巴結，巴黎。	
107	芭	芭	pa55	pa55	baa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	芭蕉，芭蕾。	
108	疤	疤	pa55	pa55	baa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	結疤，傷疤。	
109	把	把	pa35	pa35	baa2	1998年楊煥典主編《廣西通誌·漢語方言誌》P622	把握，一把刀，把脈，抓一把。	
110	霸	霸	pa33	pa33	baa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P622		
111	欛	欛	pa33	pa33	baa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	刀把（柄），把柄。	
112	垻	垻	pa33	pa33	baa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	平地，平川。	
113	壩	坝	pa33	pa33	baa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	大壩，堤壩。	
114	爸	爸	pa55	pa55	baa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	父親。	
115	怕	怕	pʰa33	pʰa33	paa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	害怕，怕生。	
116	帕	帕	pʰak3	pʰak3	paak3	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	手帕。	
117	爬	爬	pʰa21	pʰa21	paa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	爬樹，爬行動物。	
118	琶	琶	pʰa21	pʰa21	paa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	琵琶。	
119	杷	杷	pʰa21	pʰa21	paa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	枇杷。	
120	鈀	钯	pʰa21	pʰa21	paa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	釘鈀（豬八戒的武器），鈀子，挖地的農具。	
121	耙	耙	pʰa21	pʰa21	paa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	犁耙，用牛拉的碎土工具。	
122	麻	麻	ma21	ma21	maa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	麻袋，天麻。	
123	蟆	蟆	ma21	ma21	maa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	蛤蟆（青蛙，蛙類，蝌蚪），癩蛤蟆。	
124	媽	妈	ma55	ma55	maa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	媽媽，後媽。	
125	痲	痲	ma21	ma21	maa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	痳疹，痳瘋。	
126	馬	马	ma24	ma24	maa5	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	騎馬，馬後砲，馬虎。	
127	碼	码	ma24	ma24	maa5	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	碼頭，籌碼。	
128	罵	骂	ma22	ma22	maa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	罵人，咒罵。	
129	駡	骂	ma22	ma22	maa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P623	罵人，咒罵。	
130	拿	拿	na21	na21	naa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	拿不出手，拿手，拿東西，推拿。	
131	茶	茶	tsʰa21	tʃʰa21	caa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	茶葉，喝茶。	
132	搽	搽	tsʰa21	tʃʰa21	caa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	搽藥，搽雪花膏。	
133	查	查	tsa55	tʃa55	zaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	山楂。	同「楂」字。
134	楂	楂	tsa55	tʃa55	zaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	山楂。	原文作「查」字。
135	渣	渣	tsa55	tʃa55	zaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	甘蔗渣，油渣，藥渣，渣滓。	
136	詐	诈	tsa33	tʃa33	zaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	詐騙，敲詐。	
137	榨	榨	tsa33	tʃa33	zaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	榨油，榨菜，壓榨。	
138	炸	炸	tsa33	tʃa33	zaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	轟炸，炸彈。	
139	叉	叉	tsʰa55	tʃʰa55	caa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	魚叉，叉腰。	
140	杈	杈	tsʰa55	tʃʰa55	caa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	枝杈。	
141	差	差	tsʰa55	tʃʰa55	caa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	差別，時差，好的差的。	
142	岔	岔	tsʰa55	tʃʰa55	caa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	岔路。	
143	茬	茬	tsʰa21	tʃʰa21	caa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	割水稻後殘留的根，剃鬍子後殘留的短毛，找茬兒。	
144	查	查	tsʰa21	tʃʰa21	caa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	調查，查帳。	
145	乍	乍	tsa33	tʃa33	zaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	乍浦，初來乍到。	
146	沙	沙	sa55	ʃa55	saa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	黃沙，泥沙，沙漠。	
147	紗	纱	sa55	ʃa55	saa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P624	紗布，棉紗。	
148	灑	洒	ɬa35	ɬa35	slaa2	1998年楊煥典主編《廣西通誌·漢語方言誌》P624，652	灑水。	
149	家	家	ka55	ka55	gaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	成家，家教，老家。	
150	加	加	ka55	ka55	gaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	加法，加工，加油。	
151	痂	痂	ka55	ka55	gaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	結痂，痂皮。	
152	嘉	嘉	ka55	ka55	gaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	嘉賓，嘉興，嘉峪關。	
153	傢	家	ka55	ka55	gaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	傢伙，傢什（工匠用的），傢具。	
154	假	假	ka35	ka35	gaa2	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	真假。	
155	賈	贾	ka35	ka35	gaa2	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	姓，賈寶玉。	
156	假	假	kʰa33	kʰa33	kaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	放假，假期。	
157	架	架	ka33	ka33	gaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	衣架，腳手架，擺架子。	
158	架	架	kʰa33	kʰa33	kaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	衣架，腳手架，擺架子。	
159	駕	驾	ka33	ka33	gaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	駕駛，大駕光臨。	
160	駕	驾	kʰa33	kʰa33	kaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	駕駛，大駕光臨。	
161	嫁	嫁	ka33	ka33	gaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	出嫁，嫁女兒。	
162	稼	稼	ka33	ka33	gaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	莊稼，鄧稼先。	
163	價	价	ka33	ka33	gaa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	價錢，價值。	
164	牙	牙	ŋa21	ŋa21	ngaa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	牙齒，刷牙。	
165	芽	芽	ŋa21	ŋa21	ngaa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	豆芽。	
166	衙	衙	ŋa21	ŋa21	ngaa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	衙門。	
167	伢	伢	ŋa21	ŋa21	ngaa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P625	伢兒，伢郎（小孩子）。	
168	雅	雅	ŋa24	ŋa24	ngaa5	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	文雅，雅座。	
169	蝦	虾	ha55	ha55	haa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	魚蝦，蝦公。	
170	𨉣	𨉣	ha55	ha55	haa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	𨉣腰，背𨉣起。	
171	嚇	吓	hak3	hak3	haak3	1998年楊煥典主編《廣西通誌·漢語方言誌》P626，799	嚇一跳；恐嚇，嚇唬。	
172	霞	霞	ha21	ha21	haa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	朝霞，晚霞，人名用字。	
173	瑕	瑕	ha21	ha21	haa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	瑕疵。	
174	遐	遐	ha21	ha21	haa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	遐想，聞名遐邇。	
175	蝦	虾	ha21	ha21	haa4	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	蝦蟆（青蛙，蛙類，蝌蚪）。	
176	下	下	ha24	ha24	haa5	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	下山。	
177	廈	厦	ha22	ha22	haa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P625，626	高樓大廈，商廈；廈門。	
178	下	下	ha22	ha22	haa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	上下。	
179	夏	夏	ha22	ha22	haa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	姓；春夏，立夏。	
180	暇	暇	ha22	ha22	haa6	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	閒暇。	
181	鴉	鸦	ja55	ja55	jaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	老鴉，烏鴉。	
182	鴉	鸦	a55	∅a55	aa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	老鴉，烏鴉。	
183	丫	丫	ja55	ja55	jaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	丫頭。	
184	椏	桠	ŋa55	ŋa55	ngaa1	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	椏杈。	
185	啞	哑	a35	∅a35	aa2	1998年楊煥典主編《廣西通誌·漢語方言誌》P626	啞巴，聾啞。	
186	亞	亚	a33	∅a33	aa3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	亞洲，亞軍，東亞。	
187	姐	姐	tsɛ35	tʃɛ35	ze2	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	姐姐，小姐。	
188	借	借	tsɛ33	tʃɛ33	ze3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	借錢。	
189	且	且	tsʰɛ35	tʃʰɛ35	ce2	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	而且，況且。	
190	笡	笡	tsʰɛ33	tʃʰɛ33	ce3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	斜，笡轉身子。	
191	藉	藉	tsɛ33	tʃɛ33	ze3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	藉故，藉口。	
192	褯	褯	tsɛk2	tʃɛk2	zek6	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	褯子（小兒尿布，或包裹嬰兒的衣被）。	
193	些	些	ɬɛ55	ɬɛ55	sle1	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	一些。	
194	寫	写	ɬɛ35	ɬɛ35	sle2	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	寫字，寫信。	
195	瀉	泻	ɬɛ33	ɬɛ33	sle3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	腹瀉，瀉肚子。	
196	卸	卸	ɬɛ33	ɬɛ33	sle3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	裝卸，卸貨。	
197	邪	邪	tsʰɛ21	tʃʰɛ21	ce4	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	邪氣，邪門歪道。	
198	斜	斜	tsʰɛ21	tʃʰɛ21	ce4	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	不正。	
199	謝	谢	tsɛ22	tʃɛ22	ze6	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	謝謝，姓。	
200	爹	爹	tɛ55	tɛ55	de1	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	父親。	
201	遮	遮	tsɛ55	tʃɛ55	ze1	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	遮住，遮擋。	
202	者	者	tsɛ35	tʃɛ35	ze2	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	記者，作者，之乎者也。	
203	蔗	蔗	tsɛ33	tʃɛ33	ze3	1998年楊煥典主編《廣西通誌·漢語方言誌》P627	甘蔗，蔗糖。	
204	車	车	tsʰɛ55	tʃʰɛ55	ce1	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	火車。	
205	扯	扯	tsʰɛ35	tʃʰɛ35	ce2	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	拉扯，扯鑽。	
206	蛇	蛇	sɛ21	ʃɛ21	se4	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	一條蛇。	
207	射	射	sɛ22	ʃɛ22	se6	1998年楊煥典主編《廣西通誌·漢語方言誌》P628，806	發射，射箭。	
208	麝	麝	sɛ22	ʃɛ22	se6	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	麝香。	
209	賒	赊	sɛ55	ʃɛ55	se1	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	賒帳。	
210	奢	奢	sɛ55	ʃɛ55	se1	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	奢侈。	
211	捨	舍	sɛ35	ʃɛ35	se2	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	捨不得，割捨。	
212	舍	舍	sɛ35	ʃɛ35	se2	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	捨不得，割捨。	原文作「捨」字。
213	赦	赦	sɛ33	ʃɛ33	se3	1998年楊煥典主編《廣西通誌·漢語方言誌》P628	大赦，十惡不赦，赦免。	
